Gene_Name	Gene_Length_Normalized
EPHA6	8.210014298219706e-05
EPHA7	0.00034535195263108055
EPHA8	0.000849362977766675
EPHB1	5.885317792070213e-05
EPHB2	0.00025429613763289417
EPHB3	0.0010181818181818183
EPHB4	0.0006817999518729446
EPHB6	0.001494861413889754
EPHX1	0.00011278407488862572
EPHX2	0.0001642785433969152
EPHX3	0.00046040515653775324
EPHX4	0.00011921082434285033
EPM2A	4.2654655115786065e-06
EPM2AIP1	0.00026888948642108095
EPN1	0.0001155001155001155
EPN2	5.7803468208092484e-05
EPN3	0.0002676898367091996
EPO	0.002758620689655172
EPOR	0.0001474491300501327
EPPK1	0.00822230681385611
EPRS	0.00020497841321085873
EPS15	1.817465846787629e-05
EPS15L1	9.414100611060713e-05
EPS8	2.2885826426263776e-05
EPS8L1	0.0003772873042822109
EPS8L2	0.00024031962510138484
EPS8L3	0.001290600129060013
EPSTI1	3.777754691499107e-05
EPX	0.0011256733939052825
EPYC	0.00024185551551503132
ERAL1	0.0004894762604013706
ERAP1	8.459879023729961e-05
ERAP2	0.00036548872695707794
ERBB2	0.00030579601053820095
ERBB3	4.228687415426252e-05
ERBB4	5.244519262431445e-05
ERC1	1.9785368324416727e-05
ERC2	7.916213133622553e-05
ERCC1	5.594796838939786e-05
ERCC2	0.0004743607988235852
ERCC3	0.00021688445480670172
ERCC4	0.00034174226419783773
ERCC6	0.0002851372222882262
ERCC6L	0.000232646058103353
ERCC6L2	7.201549773511259e-06
EREG	0.00021179261267366994
ERF	0.0013183915622940012
ERG	5.323774200990222e-05
ERGIC1	1.6890465332319907e-05
ERGIC3	0.0003197953309881676
ERH	0.00010813148788927336
ERI1	4.363039817101371e-05
ERI2	1.664502813009754e-05
ERI3	2.23563603845294e-05
ERICH1	4.053177691309987e-05
ERLEC1	0.00015735641227380016
ERLIN1	0.00010460251046025104
ERLIN2	8.888098835659053e-05
ERMAP	0.00017943656917279743
ERMN	0.0006602112676056338
ERMP1	2.939404182772152e-05
ERN1	0.00020724936461707954
ERN2	0.001165098817640459
ERP27	0.00023954964666427118
ERP44	8.342997305211871e-06
ERRFI1	0.00022826880934989044
ERV3-1	0.0005648299234341659
ERVFRD-1	0.00021637996321540625
ERVW-1	0.0008328128253175099
ESAM	0.0004921259842519685
ESCO1	6.982947641858581e-05
ESCO2	0.00019660367157356664
ESD	7.69941484447182e-05
ESF1	0.00012754559755112453
ESM1	0.0002454973553239449
ESPL1	0.0008285984848484849
ESPN	0.0001366792411568531
ESPNL	0.0005131300935707818
ESR2	4.7266425082716244e-05
ESRP1	0.0003765513917339439
ESRP2	0.0005561116672227783
ESRRA	0.0001790350013427625
ESRRB	8.367281836199999e-05
ESRRG	2.5216348389069344e-05
ESX1	0.0012257405515832482
ESYT1	0.0005298815336285531
ESYT2	3.0224264039170645e-05
ESYT3	0.00044585987261146497
ETAA1	0.0004536518977771057
ETF1	0.00010751243112484882
ETFA	4.161594723097891e-05
ETFB	0.00014118311449950587
ETHE1	4.8721071863581e-05
ETNK1	9.147735935355999e-05
ETNK2	4.735521144101908e-05
ETS1	3.8820779987111504e-05
ETV1	8.982304859426928e-05
ETV2	0.0003198976327575176
ETV3	0.00017358097552508245
ETV3L	0.0010303967027305513
ETV4	0.00011588380716934487
ETV5	0.00012498047180128105
ETV7	0.00023707215883834643
EVC	0.00011031158780802389
EVC2	0.00011992133160646616
EVI2B	9.665571235260003e-05
EVI5	3.5247508001184314e-05
EVI5L	0.00014391388193305126
EVL	1.1574944874325035e-05
EVPL	0.00261437908496732
EVPLL	0.00025031289111389235
EVX1	0.000754906894816306
EVX2	0.0015525539512498058
EWSR1	0.00033828458959928655
EXD1	0.0002915573326669166
EXD2	0.00015733474934607745
EXD3	3.437430177199526e-05
EXO1	0.000233144698077616
EXOC1	9.7242210898907e-05
EXOC2	3.8464497269020696e-05
EXOC3	0.000277980471871851
EXOC3L1	0.001541623843782117
EXOC3L2	0.0003242241778601204
EXOC3L4	0.0009601536245799327
EXOC4	1.720931318860301e-05
EXOC5	3.067108330266225e-05
EXOC6	3.503930972559841e-05
EXOC6B	9.229959834291455e-06
EXOC7	0.0002218387971407444
EXOG	0.0001303384454968067
EXOSC1	0.00020253164556962027
EXOSC10	0.0002705709046087244
EXOSC2	0.00017953321364452425
EXOSC5	0.00036019810895992794
EXOSC7	8.220304151253596e-05
EXOSC8	0.0001852366398073539
EXOSC9	0.00019103413143148242
EXPH5	0.00048693761536458037
EXT1	2.520772742884331e-05
EXT2	6.672004270082733e-05
EXTL1	0.00012062726176115802
EXTL3	0.0001418165409656417
EYA1	0.00024271991941698676
EYA2	8.156911793195097e-05
EYA3	4.224685683385156e-05
EYA4	9.60476396292561e-05
EYS	7.044939670155925e-06
EZH2	0.0001429722633809041
EZR	9.316017961282629e-05
F10	0.0003743215422047539
F11	0.0009689922480620155
F11R	0.00026781956613230285
F12	0.0004034427111350188
F13A1	0.00019782058238379454
F13B	0.0011753811084200029
F2	0.0006395749286627965
F2R	0.0004053095551727632
F2RL1	0.0009156391161030399
F2RL2	0.0011317907444668008
F2RL3	0.0013347570742124934
F3	0.000636182902584493
F5	0.0008146695755433432
F7	0.000671591672263264
F8	0.00023018330961747718
F9	0.0001529051987767584
FA2H	8.080677484000258e-05
FAAH	0.0003063881938415973
FAAH2	7.90162477159366e-05
FABP1	0.0011707317073170731
FABP12	0.000781616382679381
FABP2	0.0011673151750972762
FABP3	0.00026726057906458796
FABP4	0.00020644095788604458
FABP5	0.00022655188038060717
FABP6	9.733686341691325e-05
FABP9	0.0012353304508956147
FADS2	0.00010756447145507839
FADS3	0.0005396071659831643
FADS6	0.00036855036855036854
FAF1	1.1521069155217604e-05
FAF2	9.608301572558691e-05
FAH	0.00020315765033666124
FAHD1	7.552870090634441e-05
FAHD2A	7.196833393306946e-05
FAHD2B	0.00017700681476236836
FAIM	0.00016148566814695197
FAIM2	0.0002947402266820289
FAM102A	2.5041318174988733e-05
FAM104A	0.00013605442176870748
FAM104B	5.4920913884007027e-05
FAM107A	6.299907076370624e-05
FAM107B	1.950534446438324e-05
FAM110A	4.210880916287688e-05
FAM110B	1.430137769938504e-05
FAM110C	0.0007447864945382324
FAM111A	0.0006508827597429013
FAM111B	0.00014833127317676143
FAM114A1	8.967231175219697e-05
FAM114A2	8.195377806916898e-05
FAM117A	5.0730519480519484e-05
FAM117B	0.00014118101635470615
FAM118A	0.0002122048079546488
FAM120A	5.245076184731583e-05
FAM120B	6.015709595916193e-05
FAM120C	6.95912384630775e-05
FAM122A	0.00027434842249657066
FAM122B	3.614544928793465e-05
FAM124A	4.8485632091023695e-05
FAM124B	0.0002565527857356651
FAM126A	1.3722880158087579e-05
FAM126B	8.167182220044308e-05
FAM129A	0.00021759944294542607
FAM129B	0.00013577732518669383
FAM129C	0.00029471478158360075
FAM131A	0.00019325538699391245
FAM131B	0.00096051227321238
FAM131C	0.00018911933429994327
FAM133A	0.00010454509814171089
FAM135A	7.420749765571769e-05
FAM135B	0.0003353335205384966
FAM136A	0.00032706459525756336
FAM13A	3.372742532618312e-05
FAM13B	5.263111727090113e-05
FAM13C	1.7086861058189304e-05
FAM149A	8.791466416598288e-05
FAM151A	0.0009044107416168081
FAM151B	9.15851558779353e-05
FAM153A	2.651921980455335e-05
FAM153B	6.986265003004095e-05
FAM153C	4.068844854945681e-05
FAM155A	1.718705242050988e-05
FAM155B	0.00014669747313602523
FAM160A2	0.000513347022587269
FAM160B1	0.00012806064952361438
FAM160B2	0.0005718279433254972
FAM161A	0.0003072825975622247
FAM161B	0.0002643684238354571
FAM162A	3.5513885929398395e-05
FAM162B	0.00014789617688382755
FAM163A	2.7384130896145682e-05
FAM163B	0.00013812154696132598
FAM166A	0.00023889154323936931
FAM166B	0.00048355899419729207
FAM167A	7.511454968827462e-05
FAM168A	1.0116235546428463e-05
FAM168B	8.775008775008775e-05
FAM169A	7.831992570795619e-05
FAM169B	6.475006475006475e-05
FAM170A	0.0028740220341689285
FAM171A1	0.00026345667705856895
FAM171B	0.00023615374998263574
FAM172A	8.10325163229875e-06
FAM173B	0.00021216107268638351
FAM174B	5.196397857005524e-06
FAM177B	0.0005147815855272834
FAM180A	0.00014635574202361205
FAM181A	0.0013067015120403211
FAM183A	0.0002668326958996709
FAM184A	8.965109901700206e-05
FAM186B	0.00013184495033840204
FAM187B	0.0015271061338763044
FAM189A2	2.9462457463577036e-05
FAM192A	2.9717682020802376e-05
FAM193B	0.0001726469657295773
FAM199X	0.00013660269107301413
FAM19A1	2.9552082775383855e-05
FAM19A2	1.4013182901814882e-05
FAM19A3	0.00044014084507042255
FAM19A4	4.4810898010396126e-05
FAM19A5	8.29985724245543e-06
FAM200A	0.00016355904481517829
FAM206A	6.037553583288052e-05
FAM207A	2.7042375402255336e-05
FAM208A	6.338742393509128e-05
FAM208B	7.604369977947328e-05
FAM209B	0.0021380574221136223
FAM20A	0.00010561892691170258
FAM20B	3.940265573899681e-05
FAM20C	2.7844294704015148e-05
FAM210A	4.738138859056163e-05
FAM210B	0.0002051702913418137
FAM214A	0.00010116731517509727
FAM214B	0.00049063701038515
FAM216A	4.5411198401525815e-05
FAM216B	0.00010003000900270081
FAM217A	0.00029016090741229225
FAM217B	0.0002681684097613301
FAM218A	0.0004601932811780948
FAM21B	5.416237881167741e-05
FAM220A	0.0002554669936644186
FAM221A	0.0002595267961417016
FAM221B	0.0003237293622531564
FAM222A	3.553723413706711e-05
FAM222B	1.0075160698813146e-05
FAM24A	0.0024896265560165973
FAM24B	9.81579033471845e-05
FAM3B	9.39514083316109e-05
FAM3C	4.209374276513796e-05
FAM3D	0.00024314631329402467
FAM45A	2.9500265502389522e-05
FAM47A	0.013964313421256789
FAM47B	0.00942951438000943
FAM47C	0.013002721499848805
FAM49A	0.0001796837565884044
FAM49B	1.1265320836337418e-05
FAM50B	0.0036250647332988087
FAM53A	9.03791404943739e-05
FAM53B	2.4004416812693534e-05
FAM53C	0.0005058453237410072
FAM57A	9.475080538184574e-05
FAM57B	0.00010507512871703268
FAM71B	0.00882752376641014
FAM71C	0.002180549498473615
FAM71E1	0.00030096308186195825
FAM71F1	0.00026452693765981834
FAM71F2	0.0002056625762665387
FAM72A	0.00012373174956693887
FAM76A	0.00010769189349271734
FAM76B	9.316625518237295e-05
FAM78B	1.825950407186941e-05
FAM81A	3.314419048629156e-05
FAM81B	0.0002030113347995263
FAM83A	0.0005463778363437681
FAM83B	0.0008713819277487901
FAM83C	0.004497751124437781
FAM83E	0.0006408430646539447
FAM83F	0.00028818443804034583
FAM83G	0.00036096071081493823
FAM83H	0.00131738954195379
FAM84A	0.00011035700491088672
FAM84B	0.0003360779700890607
FAM86B1	0.00024923153609703416
FAM86C1	0.00014570887367040654
FAM89A	9.394964299135663e-05
FAM8A1	0.00026399155227032733
FAM90A1	0.003302925448254168
FAM91A1	0.0002766192867478083
FAM92B	0.0003533818644427168
FAM98A	0.0001271940981938438
FAM98B	8.933091147306673e-05
FAM98C	0.0005039475894506972
FAM9A	0.00018889308651303362
FAM9C	0.00011032656663724625
FAN1	0.0002037905033625433
FANCA	0.00015169135864893563
FANCB	0.0002697053469085025
FANCC	1.3720244220347122e-05
FANCD2	0.000264844536257217
FANCE	0.0004748338081671415
FANCF	0.0006045949214026602
FANCG	0.0011325028312570782
FANCI	0.00016368398079441291
FANCL	1.2175967076185026e-05
FANCM	0.00024634334103156274
FANK1	2.6536226371701767e-05
FAP	0.0001880027394684894
FAR1	9.422702431057228e-05
FAR2	1.563501618224175e-05
FARP1	3.906110132775194e-05
FARP2	4.329066797500686e-05
FARS2	1.5669805851105506e-05
FARSA	0.0006921612735767433
FAS	0.0002387774594078319
FASLG	0.0019083969465648854
FASTK	0.000942951438000943
FASTKD1	0.00018129900738793456
FASTKD2	0.0001473187978786093
FASTKD3	0.00020247013565499088
FASTKD5	0.0011959934220361788
FAT1	0.00033108054613895305
FAT2	0.0008943578356540378
FAT3	0.000354547391780379
FAT4	0.0011385973160825454
FATE1	0.0005587372538063976
FAXC	2.5350791578467036e-05
FBF1	0.0002217575872774504
FBL	0.00016728002676480428
FBLIM1	0.0004335211925167573
FBLN1	0.00022245366391295996
FBLN2	0.00018850496710588323
FBLN5	0.00016544702513522112
FBLN7	0.00026089225150013044
FBN1	0.00023995655523421022
FBN2	0.00014204651649608624
FBN3	0.0009592155748188149
FBP1	0.00013471279232675934
FBP2	0.00011404784307016793
FBRS	0.0004845352499394331
FBXL12	0.0002849165194597983
FBXL13	5.3439601798624315e-05
FBXL14	0.0001419849495953429
FBXL16	0.00030009753169780176
FBXL17	3.823631187830146e-06
FBXL18	0.00019402641184531244
FBXL19	0.0001943407960199005
FBXL2	3.948293152870014e-05
FBXL20	2.0921669270252176e-05
FBXL22	0.00019704433497536947
FBXL3	2.8910089621277826e-05
FBXL4	6.294930063326997e-05
FBXL5	3.88903292714545e-05
FBXL6	0.0012674271229404308
FBXL7	4.0946780559378516e-05
FBXL8	0.0002155636990730761
FBXO11	5.151231573615392e-05
FBXO15	0.00021473051320592657
FBXO16	1.4081432926614613e-05
FBXO2	0.00013480722566729578
FBXO21	6.357279084551812e-05
FBXO22	0.0001591900410710306
FBXO24	0.0011088415523781733
FBXO25	3.086562649505378e-05
FBXO27	0.00014261605381379097
FBXO28	0.0001042535446205171
FBXO3	0.00011903344839900012
FBXO30	0.00037645287280598563
FBXO31	9.208809761338347e-05
FBXO32	0.00013851374748943831
FBXO33	8.613017139904108e-05
FBXO34	5.517850245544336e-05
FBXO36	2.202473377603048e-05
FBXO38	0.000169776404475306
FBXO39	0.0007663569307404924
FBXO4	0.00018193947480138275
FBXO40	0.0010222473300513814
FBXO41	0.00010084372583952402
FBXO42	0.00010415187236661459
FBXO43	0.00112540192926045
FBXO44	0.00022341376228775692
FBXO46	0.00019728729963008632
FBXO47	0.00012915724895059736
FBXO48	0.00025513458349279245
FBXO5	7.662835249042145e-05
FBXO6	9.775171065493646e-05
FBXO7	0.00024839577727178637
FBXO8	4.201151115405621e-05
FBXO9	8.182971236856102e-05
FBXW10	0.00048109576635725604
FBXW11	4.816823098731111e-05
FBXW12	0.0005525434264599233
FBXW4	4.7265121884933064e-05
FBXW5	0.0007040600797934757
FBXW7	4.1891055328774964e-05
FBXW8	4.160010649627263e-05
FBXW9	0.00046565774155995343
FCAMR	0.0008688783570300158
FCAR	0.0013015991074748978
FCER1A	0.0012965964343598054
FCER2	0.00044816253361219
FCF1	0.00016987301991761158
FCGBP	0.0014554695622039967
FCGR1A	0.0008124301817812532
FCGR1B	0.0003348961821835231
FCGR2A	0.0002690631222084701
FCGR2B	4.1091809375096306e-05
FCGR3A	0.00013427625100707188
FCGR3B	0.0007984487281852401
FCGRT	0.00020494953117794742
FCHO1	0.0004895960832313342
FCHO2	4.4596071086137314e-05
FCHSD1	0.0004126433935792688
FCHSD2	3.273150997001794e-05
FCN1	0.0010742420625447602
FCN2	0.0019257221458046766
FCN3	0.0007002801120448179
FCRL1	0.0011283168625009726
FCRL2	0.00041402592439249657
FCRL3	0.0012059089538739825
FCRL4	0.0008630964613045086
FCRL5	0.0014561990649669162
FCRL6	0.0016518424396442185
FCRLA	0.001084010840108401
FCRLB	0.0004559270516717325
FDCSP	0.0005446029844243547
FDFT1	2.2864459484177794e-05
FDPS	0.0002517200872629636
FDX1	2.8573061317789587e-05
FDXACB1	0.0004174203422846807
FDXR	0.0010439404004934992
FECH	0.0001039257969809556
FEM1A	0.0020817069997397866
FEM1B	0.00011072970878086591
FEN1	0.0008682439765574126
FER	4.454154501257185e-06
FER1L6	0.00031707544530448566
FERD3L	0.00782472613458529
FERMT1	0.000533891866362759
FERMT2	6.30470646337491e-05
FERMT3	0.00029063008602650547
FES	0.0006621968380100985
FETUB	0.0006405776846028418
FEZ2	3.169237270230298e-05
FEZF1	0.0004302463160159191
FEZF2	0.001076889941847943
FFAR1	0.006507592190889371
FFAR2	0.0007633587786259542
FFAR3	0.006913580246913581
FGA	0.005759162303664921
FGB	0.0012300123001230013
FGD1	5.915759583530525e-05
FGD2	0.0011526639344262295
FGD3	0.00011263163822717802
FGD4	2.8395146863756028e-05
FGD5	0.0003465423734687159
FGD6	0.0001776413492215756
FGF1	1.889037912990914e-05
FGF11	0.0004501800720288115
FGF12	2.7054167217033303e-05
FGF13	1.0148781131386121e-05
FGF14	1.026408011847681e-05
FGF18	0.00010535465009086838
FGF19	0.00046801872074883
FGF2	1.3980539089587295e-05
FGF20	0.00019976028765481422
FGF21	0.00288704438830747
FGF23	0.0011303364924789149
FGF5	2.8538405559281403e-05
FGF7	0.00013703010094550768
FGF8	0.00033585222502099076
FGF9	0.00015098897780462027
FGFBP1	0.002207505518763797
FGFBP2	0.00033090668431502316
FGFBP3	0.000691085003455425
FGFR1	0.00029464780920687744
FGFR1OP	1.8680764416879937e-05
FGFR1OP2	3.537694130965437e-05
FGFR2	0.000308015051113849
FGFR3	0.000578220366206232
FGFR4	0.0014212115828744004
FGFRL1	0.0003537527268439361
FGG	0.0019246009283369185
FGGY	2.335273025261285e-05
FGL2	0.002633617350890782
FGR	0.0007323482531340198
FH	9.026085386767759e-05
FHDC1	0.0006690660760428202
FHIT	2.66294387113482e-06
FHL1	6.2540064728967e-05
FHL2	1.2376084454400318e-05
FHL3	0.0004526935264825713
FHL5	0.00022186067149829907
FHOD1	0.0007662415850254501
FHOD3	2.6951886735732605e-05
FIBCD1	0.0002442466348241424
FIBIN	0.005996002664890073
FIBP	0.0008336807002917883
FIG4	8.946410998121254e-05
FIGLA	7.500187504687617e-05
FIGN	4.908285185392943e-05
FIGNL1	0.001118747003356241
FILIP1	9.906924444840722e-06
FILIP1L	4.219824736612606e-05
FIS1	0.00015554518587649713
FITM1	0.0031766200762388818
FITM2	0.00012003360941063497
FIZ1	0.00018885741265344664
FKBP10	0.0004760544606302961
FKBP11	0.00020177562550443906
FKBP14	6.212337702677517e-05
FKBP15	0.00014911772015574517
FKBP3	0.00015213753232922562
FKBP4	9.56297217175098e-05
FKBP5	0.0001096788345656073
FKBP6	0.000393946357637635
FKBP8	0.0004056466006814863
FKBP9	0.00012114848766304567
FKBPL	0.0031565656565656565
FKRP	0.00022622972012151767
FKTN	3.614980479105413e-05
FLAD1	0.0007162590811419216
FLCN	0.00012011531069827035
FLG	0.009510161542470037
FLG2	0.00922722029988466
FLII	0.0006392045454545455
FLNA	0.0005361108983686911
FLNB	0.0004150010680174545
FLNC	0.002837664809495795
FLOT1	0.0010737294201861132
FLOT2	0.00010902747492368077
FLRT1	0.0009383797309978105
FLRT2	0.00037545917642522276
FLRT3	0.0012988788624555647
FLT1	0.0002618392409742473
FLT3	0.00024661419264678685
FLT3LG	0.000249500998003992
FLT4	0.0009144187206450809
FLVCR1	0.00019460932178651358
FLVCR2	3.546225043441257e-05
FLYWCH1	0.00020371266328843166
FLYWCH2	0.00012348728081007656
FMN1	1.6311313060701386e-05
FMN2	7.377815775940074e-05
FMNL1	0.0003091667954861648
FMNL2	9.218142576057623e-05
FMNL3	9.968102073365231e-05
FMO1	0.0007470850342858668
FMO2	0.0008371246587807097
FMO3	0.001187780705987157
FMO4	0.0003587315253264457
FMO5	0.00014755791648221928
FMOD	0.001012798084890894
FMR1	7.65774964263835e-05
FMR1NB	8.822621200758745e-05
FN1	0.0003565203612739661
FN3KRP	0.00021986075485525832
FNBP1	1.9229906350356073e-05
FNBP1L	3.754810851403361e-05
FNBP4	0.0002160124108948805
FNDC1	0.00048679803723031387
FNDC3A	5.131121534889488e-05
FNDC3B	4.419437792269851e-05
FNDC4	0.000892325996430696
FNDC5	0.00029371450949676914
FNDC7	0.0005318088147311041
FNDC8	0.00043701518627772313
FNDC9	0.0016986168405726766
FNIP2	5.7590831539618896e-05
FNTA	5.814629608093964e-05
FOCAD	3.5540181136456524e-05
FOLH1	0.0005480776980736681
FOLR1	0.0019279252558208513
FOLR3	0.00027976499740218217
FOS	0.0005787037037037037
FOSB	0.0008351893095768374
FOSL2	0.00032175032175032174
FOXA2	0.0020224719101123597
FOXA3	0.0010195758564437193
FOXB1	1.7388885024692218e-05
FOXB2	0.0007704160246533128
FOXC2	0.002972651605231867
FOXD1	0.00027041644131963225
FOXD4	0.003211009174311927
FOXD4L1	0.002902757619738752
FOXD4L3	0.0004510599909788002
FOXD4L5	0.0019305019305019305
FOXE1	0.0002898550724637681
FOXE3	0.0005053057099545225
FOXF1	0.000760841998478316
FOXF2	0.00017352073572791948
FOXG1	0.002356020942408377
FOXH1	0.0013684570646595963
FOXI1	0.004704652378463147
FOXI2	0.0015186028853454822
FOXJ1	0.0018123238018525976
FOXJ2	0.0004824561403508772
FOXJ3	1.8827900438062482e-05
FOXK1	9.398054602697242e-05
FOXK2	7.202938799030004e-05
FOXL1	0.000562957402889848
FOXL2	0.0003429355281207133
FOXM1	0.0005682111679322279
FOXN1	0.0006737512632836186
FOXN2	9.279737692747885e-05
FOXN3	1.2138917775017298e-05
FOXN4	0.00025607374923978106
FOXO3	3.2015623624328675e-05
FOXO4	0.0001362769146906514
FOXP1	2.3836159772189877e-05
FOXP2	2.3047354081439473e-05
FOXP4	0.00014296436613174166
FOXR1	0.00041736227045075126
FOXR2	0.002510760401721664
FOXRED1	0.0006610841780520053
FOXRED2	0.0005524584400582593
FOXS1	0.007593014426727411
FPGS	0.00025342118601115053
FPGT-TNNI3K	4.627661266764426e-05
FPR1	0.0003732736095558044
FPR2	0.0011891891891891893
FPR3	0.0007735447689035003
FRA10AC1	8.648274669203493e-05
FRAS1	0.00020957511726960607
FREM1	0.0004083276148563197
FREM2	0.0003923383364854533
FRG1	0.0002676659528907923
FRG2	0.00034411562284927734
FRG2B	0.005172413793103448
FRK	6.943962224845496e-05
FRMD1	0.0003486750348675035
FRMD3	4.398489626331389e-05
FRMD4A	3.6655323880332584e-06
FRMD4B	2.4155043170429933e-05
FRMD5	2.465422450136831e-05
FRMD6	8.277220674841802e-06
FRMD7	0.00029396202010700215
FRMD8	0.00018569412463789647
FRMPD1	0.0003232399065732399
FRMPD2	0.000430961635964171
FRMPD4	4.7776922722533815e-05
FRRS1	0.00013810247203424942
FRRS1L	0.00010811395210551922
FRS2	9.138011385962187e-05
FRS3	0.0004888182818037394
FRY	0.00018842540426670484
FRYL	9.541951010916699e-05
FRZB	0.00011803588290840416
FSCB	0.005788219271365339
FSCN1	0.0005055246623817433
FSCN2	0.0003434852301351042
FSCN3	0.0011178388448998603
FSD1	0.0005716364392246531
FSD2	0.00025636980358128897
FSHB	0.0014134275618374558
FSHR	0.00016633745711612435
FSIP1	7.658685222566863e-05
FSIP2	0.00048593944771925377
FST	0.0005947955390334573
FSTL1	8.480325644504748e-05
FSTL3	0.000143000143000143
FSTL4	4.806444480759803e-05
FSTL5	4.486385742009747e-05
FTCD	0.000518000518000518
FTH1	0.0003777386048854193
FTHL17	0.006172839506172839
FTL	0.0006341154090044388
FTMT	0.00805523590333717
FTO	2.3924704171032924e-06
FTSJ3	0.0007562151432082428
FUBP1	0.00017116448907400012
FUBP3	8.419351036422112e-05
FUCA1	0.00017228754791747428
FUK	0.0002320813832050439
FUNDC2	5.826996474667133e-05
FURIN	0.0008072110856989103
FUS	0.0001709986320109439
FUT1	0.0009486380268329042
FUT11	0.0001256281407035176
FUT2	0.001002104419280489
FUT3	0.001397624039133473
FUT4	0.0003307972213033411
FUT5	0.00026342825531466504
FUT6	0.0003289113035851332
FUT7	0.0007052186177715092
FUT8	3.597888039720684e-05
FUT9	0.00013024225058609013
FUZ	0.0002855239364233368
FXN	1.540381090281736e-05
FXR1	3.4900359473702576e-05
FXR2	0.0001268981853559494
FXYD1	0.00023250406882120437
FXYD3	0.00023540489642184556
FXYD4	0.0006392499467291711
FXYD5	0.0003959611958028113
FXYD6-FXYD2	1.769786209825853e-05
FXYD7	9.049773755656108e-05
FYCO1	0.0002181724845995893
FYN	2.346096096096096e-05
FYTTD1	7.933831842434099e-05
FZD1	0.0013824884792626728
FZD10	0.003962206644315757
FZD3	3.747844989131249e-05
FZD4	0.000514827018121911
FZD5	0.0007166403898523721
FZD6	0.00014520953736241396
FZD7	0.0012987012987012987
FZD8	0.0037676609105180532
FZD9	0.00042716787697565144
FZR1	0.000280749914215304
G2E3	8.204791598293403e-05
G3BP1	4.791566842357451e-05
G3BP2	3.670039024748297e-05
G6PC	0.0009545020680878142
G6PC2	0.0005711022272986865
G6PD	0.00030900438786230763
GAA	0.000709490803907657
GAB1	7.982235896840486e-05
GAB3	0.00010480944333084411
GAB4	0.00038888648835501015
GABARAP	0.000362844702467344
GABBR1	0.00018050076068177717
GABBR2	4.274640930161867e-05
GABPA	0.00010556875164951175
GABPB1	2.557021581262146e-05
GABPB2	0.0002001309948329816
GABRA1	0.0003599984842169086
GABRA2	0.00010140959334753067
GABRA3	4.559419761226694e-05
GABRA4	0.00023838849378203346
GABRA5	7.242528125150886e-05
GABRA6	0.0001735999485629782
GABRB1	6.701777819888566e-05
GABRB2	0.00011511277214577881
GABRB3	6.818302343728298e-05
GABRD	0.0005257623554153522
GABRE	0.0007886435331230284
GABRG1	0.00041896910952078995
GABRG2	0.0002045547524887495
GABRG3	2.8472588015887705e-05
GABRP	0.0005128508590251889
GABRQ	0.0006714182419171573
GABRR1	0.0001673577923647656
GABRR2	8.6071852782703e-05
GAD1	0.00033376444574241727
GAD2	0.00023795764353944999
GADD45B	0.0014038371548900327
GADD45G	0.0006485084306095979
GADL1	8.305401477174978e-05
GAGE10	0.00018547140649149922
GAGE2B	0.00013719303059404582
GAK	0.00016847780304944825
GAL3ST1	0.0006515637530072173
GAL3ST2	0.00010955702443121644
GAL3ST3	0.0017985611510791368
GAL3ST4	0.00042078687144961075
GALC	4.4916423369373415e-05
GALE	0.0007719027402547279
GALK1	0.0002833463200396685
GALK2	9.424493315678116e-06
GALM	5.310180944415681e-05
GALNT1	2.2950343107629458e-05
GALNT10	2.1715149356797276e-05
GALNT11	7.241429251236215e-05
GALNT12	0.00018875937898164315
GALNT13	6.873619906003248e-05
GALNT14	0.00014301182912129445
GALNT2	3.5661112448402826e-05
GALNT3	0.0001274128814423138
GALNT4	0.0007295010213014298
GALNT5	0.0003356119619168742
GALNT6	0.000600672753483902
GALNT7	2.5770871184300385e-05
GALNT8	0.0002370574290739466
GALNT9	3.9998044540044706e-05
GALNTL5	0.0002360160490913382
GALNTL6	1.952322653857261e-05
GALP	0.00041004613018964635
GALR1	0.0005993570533427778
GALR3	0.000473260766682442
GALT	0.00023252208959851186
GAMT	0.0008932559178204555
GAN	5.267871253226571e-05
GANAB	9.171787581399614e-05
GANC	9.94616637449803e-05
GAP43	0.0001222419167532547
GAPDH	0.00045004500450045
GAPDHS	0.00025201612903225806
GAPT	0.0007073386383731211
GAPVD1	5.6918975837894756e-05
GAR1	0.00032513276254470577
GARNL3	5.313025768174976e-05
GARS	0.00012705834519211221
GART	0.00030334437169797013
GAS2	6.936551893411876e-05
GAS2L1	0.0003224766204450177
GAS2L2	0.002748894466355922
GAS2L3	0.00016482610845557937
GAS6	9.190331770976932e-05
GAS7	1.0418764890151489e-05
GAS8	7.890791446382072e-05
GAST	0.0008234971177600879
GATA1	0.00025793139025019347
GATA2	0.0009449047826718999
GATA3	0.0004167824395665463
GATA4	8.429367917825705e-05
GATA5	0.00040086587027980436
GATA6	0.0001208934022425726
GATAD1	0.00017570060616709128
GATAD2A	2.4369440721335447e-05
GATAD2B	5.919661733615222e-05
GATC	6.601531555320834e-05
GATM	0.00021843069679392278
GBA	0.0004893325504012527
GBA2	0.00022865853658536587
GBE1	3.670236583450169e-05
GBF1	0.00012375606950723245
GBP1	0.0009968560693198374
GBP2	0.0002256114069127335
GBP3	0.000554596992851861
GBP4	0.0006185335132703554
GBP5	0.0007188555819135936
GBP6	0.0006249163058518948
